id,name,slug,address,province,school_type,category,age_range,tuition_min,tuition_max,tuition_unit,rating,review_count,phone,email,website,kiddihub_url,avatar_lg,banner_lg
54913119-661a-4e28-87e5-abd0fef71e85,Mầm non Thiên Phúc - Học Lạc,mam-non-thien-phuc-hoc-lac,"Số 27, Đường Học Lạc, Phường 14, Quận 5, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0901676119,,https://sites.google.com/view/mamnonthiengoc?pli=1,https://kiddihub.com/truong/mam-non-thien-phuc-hoc-lac,,https://static.kiddihub.com/images/AvkCIUMi3JnKxTkU-lg-banner-mam-non-thien-phuc-hoc-lac.jpeg
fab6ad4c-b3d8-4105-a775-b6d068c3c18b,Mầm non Thiên Thần Nhí - Tân Thới Nhất,mam-non-thien-than-nhi-tan-thoi-nhat,"55 Đ. Tân Thới Nhất 1, Tân Thới Nhất, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,1500000,2500000,tháng,,0,0907885349,,,https://kiddihub.com/truong/mam-non-thien-than-nhi-tan-thoi-nhat,https://static.kiddihub.com/1/avatar-mam-non-thien-than-nhi-tan-thoi-nhat-rgH6wfERrGahPP1H.jpeg,https://static.kiddihub.com/images/LgeJW1iJdJY6id4T-lg-banner-mam-non-thien-than-nhi-tan-thoi-nhat.jpeg
febd159b-e151-4b5d-8383-53b7a6a2b30c,Mầm non Thiên Thần Nhỏ - An Phú,mam-non-thien-than-nho-an-phu,"186 Nguyễn Hoàng, An Phú, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,1500000,2500000,tháng,,0,0767873957,,https://www.facebook.com/tmnthienthannho?mibextid=2JQ9oc,https://kiddihub.com/truong/mam-non-thien-than-nho-an-phu,https://static.kiddihub.com/1/avatar-mam-non-thien-than-nho-an-phu-TAsn9tIIj4ElKUVA.jpeg,https://static.kiddihub.com/images/kXcQjYHoNMgDF7yV-lg-banner-mam-non-thien-than-nho-an-phu.jpeg
9c253fd2-bd51-4b17-a57b-4f380df10eb9,Mầm Non Thiên Thần Nhỏ - Phường Hiệp Bình Chánh,mam-non-thien-than-nho-phuong-hiep-binh-chanh,"Chung cư Mỹ Long, Đường 18, khu phố 3, phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,2600000,3100000,tháng,,0,02862860586,,https://www.facebook.com/tmnthienthannho?mibextid=2JQ9oc,https://kiddihub.com/truong/mam-non-thien-than-nho-phuong-hiep-binh-chanh,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-mam-non-thien-than-nho-phuong-hiep-binh-chanh-IF76O9KLMjQmPhJD.jpg,https://static.kiddihub.com/1/mam-non-thien-than-nho-phuong-hiep-binh-chanh-pb6wDwGNFHWaDLlh.jpeg
b276e9f6-cb09-4cd3-ae85-5368d7aaff2e,Mầm Non Thiên Thần Nhỏ - Vĩnh Lộc A,mam-non-thien-than-nho-vinh-loc-a,"C3/5A Nữ Dân Công, Vĩnh Lộc A, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02862665131,,,https://kiddihub.com/truong/mam-non-thien-than-nho-vinh-loc-a,https://static.kiddihub.com/1/avatar-mam-non-thien-than-nho-vinh-loc-a-gh0cCOBT7uuQKatn.png,https://static.kiddihub.com/1/mam-non-thien-than-nho-vinh-loc-a-GsvQkuylR8ooPaph.png
aeb18434-924b-4619-863f-e14cfe412451,"Mầm non Thiên Thần Nhỏ 2 - Phường 14, Gò Vấp",mam-non-thien-than-nho-2-phuong-14-go-vap,"Chung cư dream home residence 2, Phường 14, Quận Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,3200000,3700000,tháng,,0,0937933702,,,https://kiddihub.com/truong/mam-non-thien-than-nho-2-phuong-14-go-vap,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-mam-non-thien-than-nho-2-phuong-14-go-vap-asA5YWisDo2Nvdjq.jpeg,https://static.kiddihub.com/1/mam-non-thien-than-nho-2-phuong-14-go-vap-9NdZfy5VERsxYLZI.jpeg
9dc12ae4-acbc-414d-95f6-058105d81d38,Mầm Non Thiên Thần Việt - Xã Thới Tam Thôn,mam-non-thien-than-viet-xa-thoi-tam-thon,"104B Đường Trần Thị Bốc, Thới Tam Thôn, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0908227453,,https://www.facebook.com/tmnthienthannho?mibextid=2JQ9oc,https://kiddihub.com/truong/mam-non-thien-than-viet-xa-thoi-tam-thon,https://static.kiddihub.com/1/avatar-mam-non-thien-than-viet-xa-thoi-tam-thon-xxkMLamYr1i7XKxZ.jpeg,https://static.kiddihub.com/1/mam-non-thien-than-viet-xa-thoi-tam-thon-hRXAeHeMS18ZPUpJ.jpeg
47bb43fa-00c0-46e7-826d-69cf3797dd0f,Mầm non Thiên Thiên Phúc - Phường Bình Hưng Hòa,mam-non-thien-thien-phuc-phuong-binh-hung-hoa-19022,"131/59, Đường 26/3, P. Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02862873324,,http://thienanphuc.edu.vn/,https://kiddihub.com/truong/mam-non-thien-thien-phuc-phuong-binh-hung-hoa,,
46709a60-89b9-46de-81f2-5df573bc9aac,Mầm non Thiên Thiên Phúc - Phường Bình Hưng Hòa,mam-non-thien-thien-phuc-phuong-binh-hung-hoa,"131/59, Đường 26/3, P. Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02862873324,,http://thienanphuc.edu.vn/,https://kiddihub.com/truong/mam-non-thien-thien-phuc-phuong-binh-hung-hoa,,https://static.kiddihub.com/images/FIcfZiMIvDYlCG84-lg-banner-mam-non-thien-thien-phuc-phuong-binh-hung-hoa.jpeg
ec0ec5bc-7d9b-4a7a-8b77-97443dac8806,Mầm Non Thiên Ý - Bình Chiểu,mam-non-thien-y-binh-chieu,"62a Đường số 13, Bình Chiểu, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,02838989098,,https://www.facebook.com/Tr%C6%B0%E1%BB%9Dng-m%E1%BA%A7m-non-Thi%C3%AAn-%C3%82n-1635236100024801/,https://kiddihub.com/truong/mam-non-thien-y-binh-chieu,https://static.kiddihub.com/1/avatar-mam-non-thien-y-binh-chieu-5OTBL0YE2Am67vhf.png,https://static.kiddihub.com/1/mam-non-thien-y-binh-chieu-snVqlmFaQSFtUfbY.png
7a32a8a3-b8be-420d-b10a-678b5034e845,Mầm Non Thiên Ý - Phường Bình Hưng Hòa A,mam-non-thien-y-phuong-binh-hung-hoa-a,"321 Ấp Chiến Lược, Bình Hưng Hoà A, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02838989098,,https://zalo.me/3420466944836848151,https://kiddihub.com/truong/mam-non-thien-y-phuong-binh-hung-hoa-a,,https://static.kiddihub.com/images/WhJXvwAwZ73JuD3C-lg-banner-mam-non-thien-y-phuong-binh-hung-hoa-a.jpeg
27e98c2f-227b-4319-a834-6fcb6b225ec8,Mầm Non Thiết Mộc Lan - An Lạc A,mam-non-thiet-moc-lan-an-lac-a,"Đường số 21E,KP8, Phường An Lạc A, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02836209794,,,https://kiddihub.com/truong/mam-non-thiet-moc-lan-an-lac-a,https://static.kiddihub.com/1/avatar-mam-non-thiet-moc-lan-an-lac-a-i1bIhQrUahPrWali.jpeg,https://static.kiddihub.com/1/mam-non-thiet-moc-lan-an-lac-a-J9R3TQLXm4410ecv.jpeg
4e978276-e26c-43e5-b691-7f9e54734655,"Mầm Non Thỏ Bông - Phường 7, Gò Vấp",mam-non-tho-bong-phuong-7-go-vap,"Số 5A, Đường số 4, phường 7, Quận Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0901676119,,http://mamnonbee.edu.vn/,https://kiddihub.com/truong/mam-non-tho-bong-phuong-7-go-vap,https://static.kiddihub.com/1/avatar-mam-non-tho-bong-phuong-7-go-vap-ErF87oyOgShSMTgg.jpeg,https://static.kiddihub.com/1/mam-non-tho-bong-phuong-7-go-vap-szV3AA81pYXXisvq.jpeg
156bc816-fc15-4076-8697-cc5f986e3116,Mầm non Thỏ Bông - Phường Tân Tạo,mam-non-tho-bong-phuong-tan-tao,"117/65 Hồ Văn Long, Khu phố 2, P. Tân Tạo, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02822539229,,,https://kiddihub.com/truong/mam-non-tho-bong-phuong-tan-tao,,https://static.kiddihub.com/images/F5zPnOx4ViFe6TtC-lg-banner-mam-non-tho-bong-phuong-tan-tao.jpeg
39cc72ef-935f-4889-8064-40f012a4637a,Mầm Non Thỏ Bông - Xã Phú Xuân,mam-non-tho-bong-xa-phu-xuan,"Số 835A, Ấp 6, đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0852000509,,https://www.facebook.com/profile.php?id=100063725191658,https://kiddihub.com/truong/mam-non-tho-bong-xa-phu-xuan,https://static.kiddihub.com/1/avatar-mam-non-tho-bong-xa-phu-xuan-j8eiQyne1VuP3Ty5.jpeg,https://static.kiddihub.com/1/mam-non-tho-bong-xa-phu-xuan-JabzYjBjmfuvyfza.jpeg
ee063225-b4e8-4978-86da-3ae32afbf220,Mầm non Thỏ Nâu - Phường Bình Hưng Hòa B,mam-non-tho-nau-phuong-binh-hung-hoa-b,"Số 38, 35, Đường Số 2, Khu phố 5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02838989098,,http://www.thotrangbinhtan.com/,https://kiddihub.com/truong/mam-non-tho-nau-phuong-binh-hung-hoa-b,,https://static.kiddihub.com/images/OubdlwP7btF8wZb1-lg-banner-mam-non-tho-nau-phuong-binh-hung-hoa-b.jpeg
225bc5b3-62db-4177-be75-6e4614b3c01d,"Mầm Non Thỏ Ngọc - Đinh Đức Thiện, Bình Chánh",mam-non-tho-ngoc-dinh-duc-thien-binh-chanh,"26 ấp 3 Đinh Đức Thiện,, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,0798951114,,,https://kiddihub.com/truong/mam-non-tho-ngoc-dinh-duc-thien-binh-chanh,https://static.kiddihub.com/1/avatar-mam-non-tho-ngoc-dinh-duc-thien-binh-chanh-kTncbK0XZd9BbZe6.jpeg,https://static.kiddihub.com/1/mam-non-tho-ngoc-dinh-duc-thien-binh-chanh-X9OfNlCUDs4rMxwb.jpeg
407b3b80-cf34-418e-ae8b-cf785fa02d3a,Mầm Non Thỏ Trắng - Linh Trung,mam-non-tho-trang-linh-trung,"2 Số 1, Khu phố 4, Linh Trung, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,0852000509,,https://www.facebook.com/childrenhousehcm/,https://kiddihub.com/truong/mam-non-tho-trang-linh-trung,https://static.kiddihub.com/1/avatar-mam-non-tho-trang-linh-trung-PDxgxV3ZpJtFmnks.jpeg,https://static.kiddihub.com/1/mam-non-tho-trang-linh-trung-zXZVH1k6sxZERHhU.jpeg
40b90261-921b-4877-8571-909479556070,Mầm Non Thỏ Trắng - Tân Thuận Tây,mam-non-tho-trang-tan-thuan-tay,"Số 73/8Bis, Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02838728020,,https://mnhoasenq7.hcm.edu.vn/,https://kiddihub.com/truong/mam-non-tho-trang-tan-thuan-tay,,https://static.kiddihub.com/images/t8lxi9Eex9XDiHQ0-lg-banner-mam-non-tho-trang-tan-thuan-tay.jpeg
d6f048e8-f4b8-404c-8aaf-0b6c059cd873,Mầm non Thỏ Trắng - White Rabbit Preschool - Bình Chánh,mam-non-tho-trang-white-rabbit-preschool-binh-chanh,"69 Đường số 5, KDC Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,6 tháng - 5 tuổi,0,0,tháng,,0,0333531824,,https://www.facebook.com/truongmamnonthotrang,https://kiddihub.com/truong/mam-non-tho-trang-white-rabbit-preschool-binh-chanh,https://static.kiddihub.com/1/avatar-mam-non-tho-trang-white-rabbit-preschool-binh-chanh-rArIJOriQkX6feLI.jpeg,https://static.kiddihub.com/1/mam-non-tho-trang-white-rabbit-preschool-binh-chanh-aVEKeiVDWJq6XOwn.jpeg
da14de33-17a8-431e-b80b-fd8972d935f7,"Mầm Non Thực Hành - Phường 2, Quận 10",mam-non-thuc-hanh-phuong-3-quan-10,"182 Nguyễn Chí Thanh, phường 2, Quận 10, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,3000000,3500000,tháng,,0,02838397701,,http://mamnonthuchanh.vn/,https://kiddihub.com/truong/mam-non-thuc-hanh-phuong-3-quan-10,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-mam-non-thuc-hanh-phuong-3-quan-10-GaiWC6pWaBMQC8GC.jpeg,https://static.kiddihub.com/1/mam-non-thuc-hanh-phuong-3-quan-10-sCxBd7Su5f3EygEW.jpeg
945e2232-180f-4a9a-bfd5-9ea4d05140df,Mầm non Thương Hiền - Xã Phú Hòa Đông,mam-non-thuong-hien-xa-phu-hoa-dong,"2A Đường Nguyễn Thị Nê, Xã Phú Hòa Đông, Huyện Củ Chi, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,,,,https://kiddihub.com/truong/mam-non-thuong-hien-xa-phu-hoa-dong,https://static.kiddihub.com/1/avatar-mam-non-thuong-hien-xa-phu-hoa-dong-FHQ3hKJ7hy411gFa.jpeg,https://static.kiddihub.com/1/mam-non-thuong-hien-xa-phu-hoa-dong-8a9E0gLKwbYPjReO.jpeg
3ebd4c9b-d87e-498e-809b-d6793b787391,Mầm Non Thủy Tiên - Trung Mỹ Tây,mam-non-thuy-tien-trung-my-tay,"195/28D Tổ 24 Khu phố II, Trung Mỹ Tây, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,0333492026,,http://www.xuthantien.edu.vn/,https://kiddihub.com/truong/mam-non-thuy-tien-trung-my-tay,https://static.kiddihub.com/1/avatar-mam-non-thuy-tien-trung-my-tay-LdEzA082JVaa1Efp.jpeg,https://static.kiddihub.com/1/mam-non-thuy-tien-trung-my-tay-0Xf2PlnHlQCC8EqV.jpeg
b55b0a4f-0128-4660-b481-a799948b88a9,Mầm Non Thủy Tiên - Xã Tân Thông Hội,mam-non-thuy-tien-xa-tan-thong-hoi,"216 QL22, Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02837901888,,,https://kiddihub.com/truong/mam-non-thuy-tien-xa-tan-thong-hoi,https://static.kiddihub.com/1/avatar-mam-non-thuy-tien-xa-tan-thong-hoi-9IMLNQCNqdXMkWaS.jpeg,https://static.kiddihub.com/1/mam-non-thuy-tien-xa-tan-thong-hoi-zBA4OqWb7TdrwQqY.jpeg
55440775-424d-4550-bf5b-3b18a07c0e8d,"Mầm non Thủy Trúc - Phường 9, Gò Vấp",mam-non-thuy-truc-phuong-9-go-vap,"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0901676119,,https://hethongtruongmamnon3ngonnen.edu.vn/,https://kiddihub.com/truong/mam-non-thuy-truc-phuong-9-go-vap,https://static.kiddihub.com/1/avatar-mam-non-thuy-truc-phuong-9-go-vap-pMgm2Or07CsDvZgX.jpeg,https://static.kiddihub.com/1/mam-non-thuy-truc-phuong-9-go-vap-ZNKWk8SZvj1WH5JY.jpeg
b415fa83-d949-4407-810d-e074d49ee029,Mầm Non Tí Hon - Gò Vấp,mam-non-ti-hon-go-vap,"618/61/57 Quang Trung, phường 11, Quận Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 5 tuổi,2300000,2500000,tháng,5.0,29,0707426895,,http://www.sunshinekindergarten.edu.vn/,https://kiddihub.com/truong/mam-non-ti-hon-go-vap,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-mam-non-ti-hon-go-vap-aTkFJ9WSQ1s8Sjv2.jpg,https://static.kiddihub.com/1/mam-non-ti-hon-go-vap-kxGVV99yTAz9OHLV.jpg
a2fbe982-4659-46d2-9362-2128e1ecee41,Mầm Non Ti Ti - Phường Tân Tạo A,mam-non-ti-ti-phuong-tan-tao-a,"Số 4481, Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02862856222,,http://mntantaoa.hcm.edu.vn/,https://kiddihub.com/truong/mam-non-ti-ti-phuong-tan-tao-a,,https://static.kiddihub.com/images/NaJ3oFFVbgjgFQ1n-lg-banner-mam-non-ti-ti-phuong-tan-tao-a.jpeg
af8c60a1-6c3e-4e02-9b01-2688b9c17af5,Mầm non Ti Ti - Tân Thuận Đông,mam-non-ti-ti-tan-thuan-dong,"70 Số 1, Tân Thuận Đông, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0901676119,,http://www.meschool.vn/,https://kiddihub.com/truong/mam-non-ti-ti-tan-thuan-dong,,https://static.kiddihub.com/images/iHduRmppmfrNUryZ-lg-banner-mam-non-ti-ti-tan-thuan-dong.jpeg
5d61a031-f5ff-4c1f-97e5-456b3ad5e185,"Mầm Non Tia Nắng Mai Montessori - Phường 14, Gò Vấp",mam-non-tia-nang-mai-montessori-phuong-14-go-vap,"Số 331/33, Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,16 tuổi - 5 tuổi,3500000,3500000,tháng,,0,,,,https://kiddihub.com/truong/mam-non-tia-nang-mai-montessori-phuong-14-go-vap,https://static.kiddihub.com/1/avatar-mam-non-tia-nang-mai-montessori-phuong-14-go-vap-zT0ZV0SgSD0jY42o.jpeg,https://static.kiddihub.com/1/mam-non-tia-nang-mai-montessori-phuong-14-go-vap-q5RMBTwspCIx0zKj.jpeg
7e3c8d7e-2d64-4eac-844e-e349c195590b,Mầm Non Tin Tin - An Phú Đông,mam-non-tin-tin-an-phu-dong,"32 Đường An Phú Đông 25, An Phú Đông, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,02866563333,,http://mamnonthandongviet.edu.vn/,https://kiddihub.com/truong/mam-non-tin-tin-an-phu-dong,https://static.kiddihub.com/1/avatar-mam-non-tin-tin-an-phu-dong-1s4xE30Qdsyyd1LA.jpeg,https://static.kiddihub.com/1/mam-non-tin-tin-an-phu-dong-WtXSvy2K7Ej33Www.jpeg
4cdf1a86-3528-4505-abe2-bc89a6ca367c,Mầm non Tin Tin - Phường Tân Tạo,mam-non-tin-tin-phuong-tan-tao,"10 Đường số 49, Tân Tạo, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,,,https://www.facebook.com/anhhongsfamily/,https://kiddihub.com/truong/mam-non-tin-tin-phuong-tan-tao,,https://static.kiddihub.com/images/v9YzXBgJ0rR1j1cm-lg-banner-mam-non-tin-tin-phuong-tan-tao.jpeg
d5f6e44d-07ed-4ce1-9458-3bf133a55d79,Mầm Non Tin Tin - Xã Vĩnh Lộc A,mam-non-tin-tin-xa-vinh-loc-a,"Lê Thị Ngay, Vĩnh Lộc A, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,4.0,1,0354462345,,https://www.facebook.com/share/15h9yWVDEv/?mibextid=wwXIfr,https://kiddihub.com/truong/mam-non-tin-tin-xa-vinh-loc-a,https://static.kiddihub.com/1/avatar-mam-non-tin-tin-xa-vinh-loc-a-cNVPO4xB1XpHiZd3.jpeg,https://static.kiddihub.com/1/mam-non-tin-tin-xa-vinh-loc-a-76v8eOToAxKqpY7L.jpeg
d52b4e42-bc2e-4af4-9f87-4740d28b8d31,Mầm Non TMF Preschool (The Magical Forest) - An Phú,mam-non-tmf-preschool-the-magical-forest-an-phu,"Số 32, Khu đô thị Lakeview City, Đường số 4, Phường An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,12 tháng - 6 tuổi,3990000,6900000,tháng,4.97,26,0786305666,,,https://kiddihub.com/truong/mam-non-tmf-preschool-the-magical-forest-an-phu,https://static.kiddihub.com/1/avatar-truong-mam-non-khu-rung-dieu-ky-tmf-preschool-the-magical-forest-an-phu-a7yJXSeuMVF2ZMxw.png,https://static.kiddihub.com/images/LyCw63fw5eDntV55-lg-banner-mam-non-tmf-preschool-the-magical-forest-an-phu.jpeg
02a13b7e-b456-4c36-82b3-87f3a1ea7d6c,Mầm Non Tô Ký - Trung Mỹ Tây,mam-non-to-ky-trung-my-tay,"Tầng trệt, chung cư Toky Tower, Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 72 tháng,3150000,3300000,tháng,5.0,44,0901676119,,https://mamnonkidfamily.com/,https://kiddihub.com/truong/mam-non-to-ky-trung-my-tay,https://static.kiddihub.com/images/-My6BNryfHF@1635837388.jpeg,https://static.kiddihub.com/1/mam-non-to-ky-trung-my-tay-s2daakJGHv7LDUSF.jpg
374adc27-2b0a-480c-8e8d-6431bbcc822d,Mầm non Tổ Ong Vàng - Phường 07,mam-non-to-ong-vang-phuong-07,"Hẻm 99, Đường Trần Quốc Toản, Phường 7, Quận 3, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0868023666,,http://mamnonbee.edu.vn/,https://kiddihub.com/truong/mam-non-to-ong-vang-phuong-07,,https://static.kiddihub.com/images/LH69TphF14Qnt2jF-lg-banner-mam-non-to-ong-vang-phuong-07.jpeg
c05b4b04-69b9-404d-bbc6-ad7c02d5d0e1,Mầm Non Toàn Mỹ - Xã Trung Chánh,mam-non-toan-my-xa-trung-chanh,"40/2X Ấp Mỹ Hòa 1, Trung Chánh, Huyện Hóc Môn, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,02837182714,,,https://kiddihub.com/truong/mam-non-toan-my-xa-trung-chanh,https://static.kiddihub.com/1/avatar-mam-non-toan-my-xa-trung-chanh-Xiw4Lxx0dIOcS6jR.jpeg,https://static.kiddihub.com/1/mam-non-toan-my-xa-trung-chanh-BU60FPGmL1MEXo6j.jpeg
2b3106f7-9362-4aa9-b81a-fd865571ea33,Mầm Non Trái Tim Thơ - Xã Tân Phú Trung,mam-non-trai-tim-tho-xa-tan-phu-trung,"Hẻm 14/6 ấp Xóm Đồng, Tân Phú Trung, Huyện Củ Chi, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,25000000,tháng,,0,0345663498,,,https://kiddihub.com/truong/mam-non-trai-tim-tho-xa-tan-phu-trung,https://static.kiddihub.com/1/avatar-mam-non-trai-tim-tho-xa-tan-phu-trung-pZBKckh9bexoGXZr.jpeg,https://static.kiddihub.com/1/mam-non-trai-tim-tho-xa-tan-phu-trung-4uXEgwB62A9lZZgm.jpeg
ba12fe4b-0efd-43b7-b15e-5965f8629f1f,Mầm Non Trâm Anh - TT Củ Chi,mam-non-tram-anh-tt-cu-chi,"64a Đ. Nguyễn Thị Rư, TT. Củ Chi, Huyện Củ Chi, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,02838923958,,https://mnthitrancuchi3.hcm.edu.vn/homegdmn3,https://kiddihub.com/truong/mam-non-tram-anh-tt-cu-chi,https://static.kiddihub.com/1/avatar-mam-non-tram-anh-tt-cu-chi-bw9BoVMAtqnJhmvu.jpeg,https://static.kiddihub.com/1/mam-non-tram-anh-tt-cu-chi-0LmS4OL9wCcf7edI.jpeg
7f53eb2f-502d-4ac9-a105-202155073e58,Mầm Non Trân Châu 1 - Phường Hiệp Thành,mam-non-tran-chau-1-phuong-hiep-thanh,"Hiệp Thành, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,0966240244,,https://mamnonucchau.edu.vn/,https://kiddihub.com/truong/mam-non-tran-chau-1-phuong-hiep-thanh,https://static.kiddihub.com/1/avatar-mam-non-tran-chau-1-phuong-hiep-thanh-fViXjKTBOaR5NdtV.jpeg,https://static.kiddihub.com/1/mam-non-tran-chau-1-phuong-hiep-thanh-RJrhvkU6LyrgLCpE.jpeg
d270590c-960a-4417-a778-8b8c93e830b3,Mầm Non Trân Châu 2 - Hiệp Thành,mam-non-tran-chau-2-hiep-thanh,"488 Đ. Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 6 tuổi,1500000,2500000,tháng,,0,0966240244,,https://mamnonucchau.edu.vn/,https://kiddihub.com/truong/mam-non-tran-chau-2-hiep-thanh,https://static.kiddihub.com/1/avatar-mam-non-tran-chau-2-hiep-thanh-hwgcN6hX6uZLuj1r.jpeg,https://static.kiddihub.com/1/mam-non-tran-chau-2-hiep-thanh-eTqrodHbn0pgLc1t.jpeg
4f2167d3-7d23-4e98-86b1-208a4bcc1f5d,Mầm non Trăng Nhỏ - Xã Bình Hưng,mam-non-trang-nho-xa-binh-hung,"41 Đường Số 9, Bình Hưng,, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,1 tuổi - 5 tuổi,1500000,2500000,tháng,,0,0852000509,,https://www.facebook.com/Little-Moon-122775659121872/,https://kiddihub.com/truong/mam-non-trang-nho-xa-binh-hung,https://static.kiddihub.com/1/avatar-mam-non-trang-nho-xa-binh-hung-nB5pSwwLMaZFHuxO.jpeg,https://static.kiddihub.com/1/mam-non-trang-nho-xa-binh-hung-yrenm3NnYOBaZGNp.jpeg
